#Name	TATA-box	Inr	CCAAT-box	GC-box
MUTYH_1	0	0	0	1
EXTL3_1	0	1	0	0
SKIV2L2_1	0	0	1	0
ENTPD2_2	0	0	0	0
UIMC1_2	0	1	0	0
EIF3J_1	0	1	0	1
PRRC2C_1	0	0	0	0
ZMYM3_1	0	0	0	1
NARFL_2	0	0	0	0
GLRX3_2	0	0	0	0
ZNF780B_1	0	0	0	0
FAT1_1	0	0	0	0
VGLL4_4	0	0	0	0
ATP5SL_2	0	0	1	1
SEPT10_2	0	0	1	0
ZNF180_1	0	0	0	1
C15orf60_1	0	0	1	0
BMPR1B_2	0	0	0	0
SLC8A1_2	0	0	0	0
MTMR2_1	0	0	0	0
TMEM243_1	0	1	0	0
FZD9_1	0	0	0	1
CHDH_1	0	0	0	1
STK33_1	0	0	0	0
XPO6_1	0	1	0	1
STAU1_1	0	0	0	1
FAM26D_1	0	0	0	0
CLDN19_1	0	1	0	1
SHANK1_1	0	0	0	0
BMS1_1	0	1	0	0
HMHA1_2	0	0	0	0
CDCA4_1	0	0	1	1
RPS19_2	0	0	0	1
SLC16A3_4	0	1	0	0
STAMBP_1	0	0	1	1
TEF_1	0	1	1	0
TTC5_1	0	0	0	0
TRPV4_1	0	0	0	0
MTMR9_1	0	0	0	0
C6ORF37_1	1	1	0	0
CPED1_1	0	1	0	1
PPP2R1A_2	0	0	0	0
IL1RN_1	0	0	0	1
CFLAR_4	0	0	0	0
CAND1_2	0	0	0	0
AGTPBP1_2	0	0	0	0
SLX1A_1	0	1	1	0
RDH5_1	0	1	1	1
FBXL14_1	0	0	0	0
ZNF326_1	0	0	1	1
TNFAIP8L1_2	0	1	0	0
GANC_2	0	0	0	0
PRRT4_1	0	0	0	0
ELMO2_1	0	0	0	0
NUCB2_2	0	0	0	0
KCNG1_1	0	0	0	0
EGFR_1	0	0	0	0
MVB12B_2	0	1	0	0
PPFIBP1_2	0	0	1	0
ZNF284_1	0	1	0	0
NAV2_2	0	0	1	0
POLR3H_1	0	1	0	1
SMARCAL1_1	0	0	0	1
TRIP12_2	0	0	0	0
IKBIP_1	0	0	0	1
BSCL2_1	0	0	0	1
RPL4_1	0	0	0	1
GLTSCR1L_2	0	1	0	0
KANSL2_1	0	1	1	1
SLC24A1_2	0	0	0	0
RNF17_1	0	0	1	1
IRX2_1	0	0	0	1
LYRM5_1	0	1	0	1
USP13_1	0	1	0	0
TJAP1_2	0	0	1	0
BCAP29_1	0	0	0	0
RPSAP58_1	0	1	1	1
C4orf22_1	0	0	1	0
THAP6_1	0	1	0	1
CCRL2_1	0	1	0	0
PARP6_3	0	0	0	0
NOS2A_1	1	1	0	0
KSR2_1	0	0	0	0
FNDC3B_1	1	0	0	1
PKP4_1	0	1	1	0
MUL1_1	0	0	0	1
SMURF1_1	0	0	0	1
DAP_1	0	1	0	1
HEXIM2_2	0	0	1	0
CDKN2A_2	0	0	0	1
RGL1_1	0	1	1	1
MED21_1	0	0	1	1
CHIC1_1	0	0	0	1
WEE1_1	0	0	0	1
KPNB1_3	0	0	0	0
SPR_1	0	1	0	1
TSC1_1	0	0	0	0
PPP1R7_2	0	1	0	1
COL1A2_1	0	0	0	1
CNPY3_1	0	0	0	0
MMRN1_1	0	1	0	0
CSRP1_1	1	1	0	1
TMEM8B_2	0	0	0	1
C21orf91_1	0	0	0	1
BVES_1	0	0	0	0
RAPGEF5_1	0	0	0	1
TMEM184B_1	0	1	0	0
ERCC4_1	0	0	0	0
TSPAN18_2	0	0	0	1
PAGE1_1	0	0	0	0
SLC35A2_1	0	1	0	1
SLC2A14_2	0	0	0	0
S100A13_1	0	1	0	1
SIPA1L3_1	0	1	0	0
PPARG_1	0	1	0	0
KIAA1279_1	0	0	1	0
FXR1_2	0	0	0	0
C1S_1	0	0	0	0
LYPD6_1	0	1	0	1
FGF4_1	0	0	0	1
TH_1	1	0	0	1
GPIHBP1_1	0	0	0	0
TCHP_1	0	0	0	0
PRMT10_1	0	0	0	0
LPAR4_1	0	0	0	0
SLC30A7_1	0	0	0	1
HIST1H2BK_1	1	1	1	0
NCOR1_3	0	0	1	0
RFTN1_1	0	0	0	0
GIPC2_1	0	0	0	0
FGF5_1	1	0	1	1
AP000295.9_1	0	0	0	0
MYPN_1	0	1	0	0
MTERFD3_1	0	0	1	1
GUCY1A3_2	0	1	0	0
LIPA_2	0	1	1	1
ANKRD6_1	0	1	0	1
NR6A1_1	0	1	0	0
CASS4_2	0	1	0	0
PNPO_1	0	0	1	0
TVP23A_2	0	0	0	0
IGFBP5_1	1	0	0	1
HEATR6_2	0	0	0	0
RNF6_2	0	0	1	0
MAP3K13_1	0	0	0	0
NLRP1_1	0	0	0	1
URGCP-MRPS24_1	0	0	0	1
RPS6KA2_1	0	0	0	0
SYNGAP1_1	0	0	0	1
SPATA2_2	0	0	0	0
MARCH6_1	0	0	0	1
WWC2_1	0	0	0	1
LYPD4_1	0	0	0	1
DCAF16_1	0	0	0	0
B3GNT6_1	0	0	0	1
PRKG1_1	0	1	0	0
FCAR_1	0	1	0	0
ZNF221_2	0	0	0	0
ARGLU1_1	0	0	0	0
ST7L_3	0	0	0	0
CFTR_1	0	0	0	0
DUSP16_1	1	0	0	1
MAP4K5_1	0	0	0	0
TMEM106B_1	0	0	0	0
AUP1_1	0	0	0	0
C21orf49_1	0	1	0	0
ABCB7_1	0	0	0	0
RERG_1	0	0	1	1
B4GALT7_2	0	0	0	0
EGFL6_1	0	0	0	0
TRIM56_1	0	0	0	1
C2orf81_1	0	0	0	0
FUT1_1	0	0	0	0
C12orf44_1	0	0	0	0
PFDN4_1	0	0	1	0
S100A2_2	1	0	0	1
B9D1_2	0	0	0	1
ZNF582_1	0	0	0	0
CYB5D2_2	0	0	0	0
IDUA_1	0	1	0	1
IL17RB_1	1	0	0	1
SERP1_1	1	0	0	0
SNX19_1	0	0	0	0
SETD9_1	0	0	0	1
SEC14L1_3	0	0	0	1
AOC2_1	0	0	0	0
ATP6V0E1_1	0	0	0	1
RABGAP1L_7	0	0	0	1
PIK3C2A_2	0	0	0	0
BIRC3_1	1	0	1	0
TCF25_1	0	1	0	1
SNAPC3_1	0	0	0	1
DALRD3_1	0	0	0	0
CHRM1_1	0	0	0	1
ASAH2B_1	0	0	0	1
ODF3L2_1	0	0	0	0
SRR_2	0	0	0	0
SEMA7A_2	0	0	0	1
ZNF143_1	0	0	1	1
OCRL_1	0	1	0	0
SAMD10_1	0	1	0	0
NFATC1_2	0	0	0	1
MEGF8_1	0	0	0	1
TGFBR1_2	0	1	0	1
SEMA4D_1	0	1	0	1
MAPKAPK2_1	1	0	0	1
HOGA1_1	0	1	1	0
CARTPT_1	1	0	0	1
TFAP2C_1	0	0	0	1
PCDHA2_1	0	1	0	0
RAP1A_2	0	0	0	1
YWHAZ_2	0	0	0	1
WNT11_2	0	0	0	1
FAM103A1_1	0	0	0	0
AL031666.2_1	0	0	1	0
ZNF286A_1	0	0	0	0
RGS20_1	0	0	0	0
EIF4E3_4	0	0	0	1
KIAA2026_1	0	0	0	0
TELO2_1	0	0	0	1
FDFT1_7	0	0	0	0
IQCJ-SCHIP1_1	0	1	0	0
TGDS_1	0	0	0	1
CCDC137_1	0	0	1	0
TPP2_1	0	1	1	1
FBXO10_3	0	0	0	0
RPS29_1	0	1	0	1
LRRC23_1	0	1	0	1
FAM19A5_2	0	1	0	0
ZNF738_1	0	0	1	1
NUPL1_1	0	1	0	0
FOXL1_1	1	0	1	0
SPRR2E_1	1	0	0	0
SYT2_1	0	0	0	1
MED13_1	0	0	0	0
HOMER3_3	0	0	0	0
RGS9_1	0	0	0	0
RFPL2_3	0	0	0	0
MZT1_1	0	0	0	1
LIMS2_3	0	0	0	0
MEIS1_2	0	0	0	0
RBM22_1	1	0	0	0
LXN_1	0	1	0	1
CSNK1A1L_1	0	0	0	0
RSPO2_2	0	0	0	1
MCOLN2_1	0	1	0	1
EPHA2_1	0	1	0	1
LRFN5_1	0	1	0	1
ZMYM2_1	0	0	0	0
ZNF365_1	0	0	0	1
FZD5_1	0	0	0	0
OAZ3_1	0	1	0	0
SRP54_1	0	1	0	0
ELAVL4_2	0	1	0	0
DHX29_1	0	0	1	0
IGSF3_2	0	0	0	0
DDX55_1	0	0	0	0
PARVB_1	0	0	0	0
CT47A1_1	0	0	1	0
AUNIP_1	0	0	0	1
ZNF585A_1	0	0	0	1
C6orf201_1	0	0	0	0
EPB41L5_2	0	0	0	0
MAST2_2	0	1	0	1
KCTD21_1	0	0	0	1
TNIP1_4	0	0	0	0
CNTNAP1_1	0	0	0	1
PCDHB3_1	0	1	0	0
MAP4K4_2	0	0	0	1
FMO5_1	0	1	0	0
SLC16A5_2	0	0	0	0
SGMS1_4	0	1	1	1
PKD2L2_1	0	0	0	0
ANKRD30A_1	0	0	0	0
KNDC1_2	0	0	0	0
PLA2G4F_1	0	1	0	1
PCSK1_2	0	0	0	0
SPAST_1	0	0	0	1
KCNJ5_2	0	0	0	0
ARHGAP8_2	0	0	0	1
FCRL5_1	0	1	0	1
CDC42EP4_1	0	1	1	0
ZDHHC15_1	0	0	0	1
SHARPIN_1	0	0	1	1
TLR7_1	0	1	0	1
LIX1L_1	0	0	1	1
ERCC3_1	0	1	0	0
HTATSF1_2	0	0	0	1
RCHY1_1	0	0	0	0
ACSL1_2	0	0	0	0
CTSE_1	0	1	0	1
PDE4A_4	0	0	0	1
F7_1	0	1	1	0
ORMDL3_1	0	0	0	0
C9orf69_1	0	0	0	0
CCDC58_1	0	0	0	0
NEFL_1	1	0	0	1
CNOT6_2	0	0	0	0
ITGB1BP1_2	0	0	0	1
TRADD_1	0	0	0	0
PIK3R3_4	0	0	0	0
MOBP_1	0	1	0	1
NCAPD2_1	1	1	1	0
FANCE_1	0	1	0	1
CCDC28B_1	0	0	0	1
SPANXD_1	1	0	1	1
TBC1D31_2	0	0	0	0
C15orf59_1	0	0	0	1
LY6G6F_1	0	0	0	0
DHX58_1	0	0	0	0
GPR89A_1	0	1	1	1
FAM178B_1	0	1	0	0
CD63_3	0	0	0	0
DOCK3_1	0	0	0	1
MYT1_1	1	0	0	0
KCTD16_1	0	1	0	1
STAT6_2	0	0	0	0
KDM6A_2	0	0	0	0
SPUVE_1	0	0	0	1
ZNF532_1	0	0	0	0
MTDH_1	0	0	0	0
CRLS1_2	0	1	0	0
CSF2RB_1	1	0	0	0
GOLGA7B_1	0	0	0	1
WDR47_1	0	0	0	1
RGS3_8	0	1	0	1
GPSM3_1	0	0	1	1
ATP13A3_1	0	0	0	1
C1RL_1	0	0	0	0
MFAP3_1	0	0	0	1
TPRG1_1	0	0	0	0
RPS17_1	0	0	0	1
BMPR2_1	0	0	0	1
DKK2_1	1	0	0	1
CD4_2	0	0	0	0
KSR1_3	0	0	0	0
RPL29_2	0	0	0	1
CCT8_1	0	0	0	1
OXCT1_1	1	0	0	0
STARD13_1	0	0	0	0
PRR12_1	0	0	1	1
SAMD12_1	0	1	0	0
TUBB1_1	0	1	0	1
NEIL2_1	0	0	0	1
CADM2_1	0	0	1	1
MALL_1	0	1	0	0
CNGA1_2	0	0	1	0
ARVCF_1	0	0	1	1
NFE2L2_1	0	0	0	0
SUCLA2_2	0	1	0	1
TTC36_1	0	1	0	1
ISPD_1	0	1	0	0
CAMK2N1_1	0	0	0	1
TRMT1_1	0	0	0	0
EPS8_2	0	0	0	0
REEP5_1	0	1	0	1
RSPH1_1	0	0	1	1
CHRNB1_2	0	0	0	1
MTHFD2_1	0	0	1	0
DMTN_1	0	0	0	1
CD97_1	0	0	0	0
NISCH_1	0	0	1	1
SLC19A2_1	0	0	1	0
ELAVL3_1	1	1	1	1
ARL4_1	0	1	1	1
FBLN7_1	0	0	0	1
EXT2_3	0	0	0	0
DEF8_3	0	0	0	0
HPSE_2	0	0	0	1
NOG_1	1	0	0	1
RFC5_1	0	0	0	1
URM1_1	0	0	0	1
PEX26_1	0	0	0	1
NR3C2_1	0	1	0	1
FAM189B_1	0	0	0	0
ITGA9_1	0	1	0	1
TAF6_4	0	0	0	1
GBP4_1	0	1	0	0
RAB1B_1	0	1	0	0
PRL_2	1	0	0	0
TREX1_2	0	0	0	1
WDR59_2	0	0	0	0
NOD2_1	0	0	0	1
TDRD3_2	0	0	0	0
CD37_1	0	0	0	1
LYNX1_2	0	1	0	0
NEURL_2	0	0	0	0
RBAK_1	0	1	0	0
C5orf34_1	0	0	0	1
RGPD3_1	0	0	0	0
ZDHHC17_1	0	0	0	0
AIMP1_2	0	0	1	0
PHACTR3_1	0	0	0	1
ZCCHC6_1	0	0	0	1
SMDT1_1	0	0	0	1
ORAOV1_1	0	0	1	1
SYNE1_3	0	0	0	1
SH3BGR_1	0	1	0	0
GSDMD_3	0	0	0	0
FANCC_2	0	0	0	0
ELP4_1	0	1	1	1
IL15RA_2	0	0	0	0
ING1_2	0	0	1	1
MORF4L2_2	0	1	1	1
PLEKHA6_1	0	0	0	0
HTR3A_2	0	1	0	0
TLR5_1	0	0	0	1
OGG1_1	0	0	0	1
CLEC1A_1	0	1	1	0
ARMC2_1	0	0	0	1
ARHGEF18_2	0	0	0	0
KLHDC1_1	0	1	0	0
ALOX15B_1	0	1	0	1
QRICH1_1	0	0	0	1
MEF2A_1	1	0	0	1
ORC5_1	0	0	0	0
WNT5A_1	0	1	0	0
MAF_1	1	0	1	0
ALK_2	0	0	0	0
SETDB2_3	0	0	0	1
SGPL1_1	0	0	0	0
RRN3_2	0	0	0	0
SLC7A2_2	0	0	0	0
OTOP1_1	0	0	0	0
DDR1_3	0	0	0	0
ZNF665_1	0	1	0	1
CILP_1	1	0	0	0
PTGER4_1	0	0	1	1
ALG13_2	0	1	1	0
LRRC37B_2	0	0	0	0
SRCAP_1	0	0	0	0
FAM219B_1	0	0	0	1
CLCNKA_1	0	0	1	0
KAT7_2	0	0	1	1
SLC25A29_2	0	0	0	0
RBM24_1	0	0	0	1
UFL1_1	0	1	0	1
ANAPC2_2	0	0	0	0
PLEKHA7_2	0	0	0	1
RNF38_3	0	0	0	1
MTMR1_1	0	0	0	0
ZC3H12C_1	0	0	0	1
SAR1B_1	0	0	0	1
CD93_1	0	0	0	0
SCAF8_2	0	0	0	1
ACPP_1	0	0	0	0
WDR37_2	0	1	0	1
PHF19_2	0	0	0	1
NUP43_1	0	0	1	0
DPT_1	1	0	0	0
FAM65C_2	1	0	1	0
EFNB3_1	0	1	0	1
CAPZA2_1	0	0	0	1
FAM151B_1	0	0	0	0
TAF1A_2	0	0	0	1
DEPDC5_4	0	0	0	0
SERPINB10_1	1	0	0	0
C1GALT1_2	0	0	0	0
NDFIP2_1	0	0	0	0
NRP1_2	0	0	0	0
FOXRED1_1	0	1	1	1
MIA2_1	0	0	0	0
RNF10_1	1	0	0	1
C8orf44_2	0	0	0	0
MFNG_1	0	0	0	1
ZNF30_1	0	0	0	0
ACTR3B_1	0	0	1	1
ZNF337_2	0	0	1	0
HAUS6_4	0	0	0	0
NBL1_4	0	0	0	1
SLC13A3_1	0	0	0	1
CELF4_1	1	1	0	1
ARID4B_1	0	1	1	1
MYO10_1	0	0	0	1
SYT10_1	0	1	0	0
NPPA_1	1	0	0	1
GJC1_3	0	0	0	0
TNKS1BP1_1	0	1	0	0
PALLD_3	1	0	0	1
SLC6A14_1	1	1	0	1
SPDYA_1	0	0	0	0
CEP41_1	0	0	1	0
SUPT4H1_1	0	0	0	1
SPIC_1	1	0	1	0
SIK2_1	0	0	0	1
FIBCD1_2	0	1	0	0
TMEM87B_1	0	1	0	1
C1D_1	0	0	0	1
CEP85L_1	0	1	0	0
SPTSSB_1	0	0	0	0
SLC23A2_1	1	1	0	0
PRM1_1	1	0	0	0
LDHA_1	0	0	0	0
ACTN1_2	0	0	0	0
ZNF184_1	0	0	0	0
TUBAL3_1	0	1	0	0
HSPA12A_1	0	1	0	0
TBC1D30_1	0	0	0	0
COMTD1_1	0	1	0	1
EIF4E3_1	0	1	0	0
DSCAM_1	0	1	0	1
TRIM3_1	0	0	0	0
MAL_1	0	1	0	1
GHRL_1	0	1	0	1
MAPKBP1_1	0	0	1	1
NDUFA8_1	0	0	0	1
HIATL1_1	0	0	1	1
DKK3_2	0	0	1	1
IKBKAP_2	0	0	0	0
MAP7D3_1	0	0	0	0
HMBOX1_4	0	0	0	0
USH2A_1	0	1	0	1
FERMT3_1	0	0	0	1
SHC2_1	0	0	0	0
NEK2_2	0	0	0	0
BBS1_1	0	0	0	0
ZFYVE27_1	0	0	0	0
FAM83A_1	0	0	0	0
ZNF746_1	0	0	0	1
CPVL_1	0	0	0	1
SHANK2_2	0	0	0	0
HDAC9_1	0	1	0	0
CLDN11_1	1	1	1	1
TRPT1_1	0	0	0	1
DUSP14_1	0	1	0	0
LRRC29_2	0	0	0	1
GRAMD1C_2	0	0	0	1
C19orf35_1	0	1	0	1
AC016757.3_1	0	0	0	1
ENTPD5_2	0	0	0	0
RUFY2_2	1	0	0	0
VPS54_2	1	0	0	0
MAGEA1_1	0	0	0	1
NME3_1	0	1	0	0
NTHL1_1	0	0	0	0
UGT1A6_1	0	1	0	0
TRAPPC3L_2	0	0	1	0
TUFM_1	0	0	0	1
HK1_3	0	0	1	1
SNCB_1	0	1	0	1
ZP4_1	1	0	0	0
CCL16_1	0	1	0	0
COCH_2	0	0	0	0
MBP_1	0	1	0	1
STRADB_1	0	1	0	1
PTMA_1	1	1	1	0
DIDO1_3	0	0	0	0
LPAR3_2	0	0	0	0
SMNDC1_1	0	1	1	1
ZNF331_2	0	0	0	0
C16orf80_1	0	0	0	1
EMC6_1	0	1	1	1
KLHL28_1	0	0	0	0
SMPD4_1	0	0	1	0
SCNM1_1	0	1	0	0
MAGED2_4	0	0	0	0
MON2_1	0	0	0	1
TCF23_1	0	0	0	1
BCOR_1	0	0	0	1
POLK_2	1	1	1	0
PRICKLE3_1	0	0	0	0
STK38L_2	0	0	1	0
ATP6V0D2_1	0	0	0	0
SGCE_1	0	0	0	1
ACVR1_2	0	0	0	0
ANXA13_1	0	0	0	0
DIO1_1	0	1	0	0
MRPS18B_1	0	0	0	0
SEMA6D_1	0	0	0	0
ARF5_1	0	1	0	1
CEACAM6_1	0	0	0	0
SMARCA1_1	1	0	0	0
LRIG3_2	0	1	0	0
PDE5A_2	0	0	1	1
ABL1_3	0	0	1	0
DCTD_2	0	0	0	0
GRB10_3	0	0	0	0
STIL_1	0	1	1	1
NCK2_1	0	0	0	0
TRPC4AP_1	1	0	0	0
MASTL_1	0	1	0	0
ACSL5_4	0	0	0	0
ATG4B_2	0	0	0	1
SSTR5_2	0	0	0	0
ZNF107_1	0	0	1	0
LGALS1_1	1	1	1	1
CRYZL1_1	0	0	0	1
PGRMC2_1	0	0	0	0
GATAD1_1	0	1	0	1
OSCP1_1	0	0	0	0
CMPK1_1	0	1	0	1
KTI12_1	0	0	0	0
AHCY_1	1	0	0	1
ATL1_2	0	0	0	0
TMEM18_1	0	0	0	0
SMG6_3	0	0	0	0
GALNT5_1	0	1	0	0
TMEM11_1	0	1	0	0
TXNDC2_1	0	0	0	0
PDZRN4_2	0	0	0	0
TMTC1_2	1	0	0	0
MCU_2	0	0	0	0
LEPREL2_1	0	0	1	0
MDK_2	0	0	0	0
ATXN7L1_1	0	0	0	1
POTEE_1	0	0	0	0
NUPR1_1	1	0	0	0
EXTL1_1	0	1	0	1
TARS_2	0	0	1	1
NETO2_1	1	1	0	1
ZNF432_1	0	1	0	0
VPS8_3	0	0	0	0
IBTK_1	0	0	1	0
CHST10_1	0	0	0	0
CACNG6_2	0	0	0	0
ZNF532_4	0	1	0	0
SLCO1B3_1	1	0	0	0
SYNJ2_2	0	0	0	0
PAXBP1_1	0	0	0	0
RXFP1_1	0	1	0	0
SELE_1	1	1	0	0
WSCD1_1	0	1	1	1
CORO1C_1	0	1	0	1
ETV1_1	0	0	0	1
MSRB3_2	0	1	0	0
FMN1_1	0	0	0	1
IQCA1_1	0	0	1	1
CDK13_1	0	0	0	1
XKR9_1	0	1	1	0
ARSF_2	0	1	0	0
LDLRAP1_2	0	0	0	0
STATH_1	1	1	0	0
BAIAP2L2_1	0	0	0	0
MRPL50_1	0	0	0	0
DSE_2	0	0	0	0
FAM19A4_1	0	1	1	0
PXDN_1	0	0	0	1
CCDC172_1	0	1	0	1
PRDM14_1	0	0	1	0
AHCYL2_3	0	0	0	0
RPE_1	0	0	0	1
DCLRE1A_2	0	1	0	0
ZMYND11_2	0	0	0	0
PASK_2	0	0	0	1
PPP1R16B_1	0	1	0	0
SLA2_1	0	1	0	1
RNASE7_1	0	1	0	0
PLXND1_2	0	0	0	0
RASD2_2	0	0	1	0
ZNF639_2	0	0	0	1
ADAM8_1	0	1	1	1
HSD17B12_1	0	0	0	1
IFI44L_1	0	0	0	0
SPEG_1	0	0	0	1
NBPF10_4	0	1	0	1
TIGD3_1	0	0	1	1
SMARCA4_1	0	0	0	0
TPM3_1	1	1	0	0
CXCR1_1	0	1	0	1
VSTM2B_1	0	0	0	0
VIM_2	1	0	1	0
ABHD6_1	0	0	0	1
WDR25_1	0	0	1	1
SCAF11_2	0	0	0	0
GAK_2	0	0	0	0
TRAF2_1	0	1	0	1
HILPDA_1	1	0	0	1
EFNB2_1	0	0	0	0
HPDL_1	0	1	0	1
CLDN14_3	1	0	0	0
ABR_1	0	1	1	1
MYO5A_2	0	0	0	0
TTC23L_1	0	0	0	0
ORAI3_1	0	1	0	0
MAP7_4	0	1	1	0
OBP2B_1	1	1	0	1
RNF215_1	0	1	0	0
KMO_1	1	0	0	0
SLC7A7_2	0	0	0	0
BEND4_2	0	0	0	1
RHD_1	0	0	0	0
ALOXE3_1	0	1	0	0
ZNF114_1	0	1	0	1
ZNF559_1	0	1	1	0
NRAP_1	1	0	1	0
EIF3S5_1	0	0	1	0
VPS13D_1	0	0	0	1
NPRL3_1	0	0	0	0
GRM7_1	1	1	0	1
TTC37_1	0	1	0	0
JMJD8_1	0	0	1	0
P2RY1_1	0	1	0	0
GINS2_1	0	0	0	1
ESRRG_1	0	0	0	0
PDE4B_3	0	0	0	0
PSMC4_1	0	1	0	1
GATA5_1	0	1	0	1
SNX14_1	0	0	0	1
CHD1L_1	0	0	0	0
SERPINB3_1	1	1	0	0
ABCG1_1	1	1	0	1
BBS5_1	0	0	0	0
KLKB1_1	0	0	0	0
FHOD3_1	0	0	0	1
PRKCI_1	0	1	0	1
PTPN1_1	0	0	1	1
PIPOX_1	0	1	0	1
FAM214A_1	0	0	0	0
ANK1_4	0	0	0	1
ZNF680_1	0	0	0	1
PNN_1	0	1	1	1
TCF7L2_4	0	0	0	0
ZNF69_1	0	1	1	0
PPP1R8_2	0	0	0	0
GSTO1_2	0	0	0	1
KIAA0101_1	1	0	1	0
ANGPTL2_1	0	0	0	0
ATRN_1	0	0	0	1
RAP1GAP_1	0	1	0	1
WDR31_1	0	0	0	0
ABCG2_1	0	0	0	0
SNX18_1	0	1	0	0
PTPRA_2	0	0	0	1
LRP4_1	0	1	0	1
PDE4C_2	0	0	0	1
RBMS2_1	0	1	0	0
HPS6_1	0	0	0	1
GRHL3_1	0	1	0	1
NME1-NME2_1	0	0	0	0
ARHGEF4_2	0	0	0	0
FAM115C_1	0	1	0	1
CDS2_3	0	0	0	0
HIST1H3D_1	1	1	1	0
LAMA1_1	0	0	0	1
KIAA1109_1	0	0	0	0
DDI2_1	0	0	0	1
RECQL_1	0	0	1	1
ARRB1_1	0	0	0	0
TBC1D22A_2	0	0	1	0
TSPAN4_1	0	0	0	1
BST2_1	0	0	1	1
WDR74_2	0	0	0	1
KHDRBS1_1	0	0	0	0
FKBP11_1	0	1	1	0
HMOX2_3	0	0	1	0
KHDRBS2_1	0	0	1	1
OXGR1_1	0	1	0	0
HIP_1	0	0	0	1
UBE3D_1	0	1	0	1
LARP1_4	0	0	0	0
NUF2_1	0	0	0	1
DLC1_1	0	0	0	0
ALG14_1	0	0	0	0
MEP1A_1	1	1	0	0
EXOSC6_1	0	0	0	0
ARRDC1_1	0	0	0	1
POLR3F_1	0	0	0	0
PHOSPHO1_1	0	1	0	1
FGD4_3	0	1	0	0
C1orf173_1	0	0	0	0
SH3BGRL2_1	0	1	0	0
CCL4_1	1	0	0	0
ACOT7_3	0	0	0	0
KLF14_1	0	0	0	1
BRD8_1	0	0	0	0
MME_3	0	1	0	1
RTN4R_2	0	0	0	1
MYO1A_1	0	0	0	0
RAB5B_1	0	0	1	0
PLK3_1	1	0	0	1
KRT31_1	0	1	0	0
RP11-57H12.6_1	0	0	0	0
ZFP90_2	0	0	0	1
SLC25A11_1	0	0	0	1
SLC38A11_1	0	1	0	1
KRTAP21-2_1	0	0	0	0
CYP1A1_1	1	0	0	0
C2CD2_5	0	0	1	0
ALDH1L1_1	0	0	0	1
C14ORF2_1	0	0	0	1
TACC1_3	0	0	0	0
ZNF714_1	0	0	1	1
SYNE2_3	0	0	0	0
PUF60_1	0	0	0	1
UBE2V2_1	0	0	0	1
PEF_1	0	1	1	0
COLEC11_3	0	1	0	0
RHEBL1_1	0	0	1	1
YES1_1	1	0	0	0
CSAD_4	0	0	0	0
NUP214_3	0	1	0	0
SLC12A6_2	0	0	0	0
RPL21_1	0	0	0	0
C10orf107_1	0	0	0	0
UBAP2L_4	0	0	0	0
PSG9_1	0	1	0	1
CAMK4_1	0	0	0	0
TMEM108_2	0	0	0	0
CBFA2T2_4	0	0	0	0
ASGR2_2	0	0	0	0
DDX24_1	0	1	1	1
MAGEA9B_1	0	1	0	0
MLLT10_1	0	0	0	0
ALDH9A1_1	0	0	0	1
POP7_1	0	1	0	1
SH3RF3_1	0	0	0	0
DYRK1B_1	0	0	0	0
FNDC3A_1	0	0	0	1
NEB_1	0	0	0	0
TMPRSS3_1	0	0	0	1
SLC4A4_3	0	1	1	0
HIPK3_1	0	1	0	1
PTDSS1_1	0	1	0	0
CASP12_1	0	0	0	0
TMSB15A_1	0	0	1	1
SLC38A2_2	0	0	0	0
MYL4_1	0	0	0	1
IL17RD_2	0	0	0	1
STYK1_1	0	1	0	0
ACSM5_1	0	0	1	0
IDI1_1	0	0	0	1
LCE1E_1	0	0	0	0
ABR_2	0	1	1	1
HBS1L_2	0	0	0	0
KDM2B_1	0	1	0	0
CXorf23_3	0	0	0	0
HCAR2_1	1	1	1	0
ZMYND19_1	0	0	1	1
XXYLT1_2	0	0	0	0
UGT8_1	0	1	0	0
GTF3C6_1	0	0	0	0
MRPS21_1	0	0	0	0
HNF4A_2	0	1	1	1
UBE2S_1	1	0	1	0
TNKS2_1	0	1	0	0
CHD3_1	0	0	0	1
SLC4A2_3	0	0	1	1
PCNXL4_1	0	1	0	0
PLEKHG1_2	0	0	0	0
BRCA1_3	0	0	0	0
NIM1_2	0	1	0	0
NBPF20_7	0	0	0	0
ANXA8L2_1	0	1	0	0
SF3B1_1	0	1	0	0
FABP3_1	1	0	1	0
MATN3_1	1	0	0	1
RFWD3_2	0	0	0	0
RMND1_1	0	0	0	0
C19orf43_1	0	0	0	1
SLC25A25_2	0	0	1	0
C11orf24_1	0	0	0	1
TRAK2_1	0	1	0	0
LGMN_1	0	1	1	1
TXNIP_2	0	0	0	0
EPB41L3_2	0	0	0	0
TRIM16_3	0	1	0	0
SYBU_3	0	0	0	1
CR1_1	0	0	1	0
DHRS4_1	0	1	0	0
SAP30L_1	0	0	1	1
OR51E2_1	0	1	0	0
C9orf169_1	0	0	1	1
ZAR1_1	0	0	0	0
RAD54L_1	0	0	1	1
BOC_2	0	1	0	0
C4orf3_1	0	0	0	1
ZNF136_1	0	0	1	1
UQCRC1_1	0	0	1	0
C2ORF15_1	0	0	0	0
TERF2IP_1	0	1	0	1
ABCB10_1	0	0	0	1
CUL1_1	0	0	0	0
SPAG9_2	1	0	1	0
KBTBD7_1	0	1	0	0
AIFM2_2	0	0	0	0
